Cidade,Ano,Esporte,Modalidade,Event,Atleta,Sexo,Pais,Medalha,pais_iso3,pais_corrigido,Pais_limpo
Beijing,2008,Atletismo,Atletismo,triple jump,"IDOWU, Phillips",Men,United Kingdom,Prata,GBR,United Kingdom,United Kingdom
Beijing,2008,Atletismo,Atletismo,100m hurdles,"HARPER, Dawn",Women,United States,Ouro,USA,United States,United States
Beijing,2008,Atletismo,Atletismo,triple jump,"LEBEDEVA, Tatyana",Women,Russian Federation,Prata,RUS,Russian Federation,Russia
Beijing,2008,Atletismo,Atletismo,1500m,"TOBIAS, Nataliya",Women,Ukraine,Bronze,UKR,Ukraine,Ukraine
Beijing,2008,Atletismo,Atletismo,4x100m relay,"CALLENDER, Emmanuel",Men,Trinidad and Tobago,Prata,TTO,Trinidad and Tobago,Trinidad and Tobago
Beijing,2008,Atletismo,Atletismo,long jump,"LEBEDEVA, Tatyana",Women,Russian Federation,Prata,RUS,Russian Federation,Russia
Beijing,2008,Atletismo,Atletismo,discus throw,"ANTONOVA, Olena",Women,Ukraine,Bronze,UKR,Ukraine,Ukraine
Beijing,2008,Atletismo,Atletismo,1500m,"LISHCHYNSKA, Iryna",Women,Ukraine,Prata,UKR,Ukraine,Ukraine
Beijing,2008,Atletismo,Atletismo,5000m,"BEKELE, Kenenisa",Men,Ethiopia,Ouro,ETH,Ethiopia,Ethiopia
Beijing,2008,Atletismo,Atletismo,4x400m relay,"ALEXEEV, Denis",Men,Russian Federation,Bronze,RUS,Russian Federation,Russia
Beijing,2008,Atletismo,Atletismo,high jump,"RYBAKOV, Yaroslav",Men,Russian Federation,Bronze,RUS,Russian Federation,Russia
Beijing,2008,Atletismo,Atletismo,4x400m relay,"NEVILLE, David",Men,United States,Ouro,USA,United States,United States
Beijing,2008,Atletismo,Atletismo,triple jump,"MBANGO ETONE, Francoise",Women,Cameroon,Ouro,CMR,Cameroon,Cameroon
Beijing,2008,Atletismo,Atletismo,100m Rasos,"STEWART, Kerron",Women,Jamaica,Prata,JAM,Jamaica,Jamaica
Beijing,2008,Atletismo,Atletismo,4x100m relay,"ASAHARA, Nobuharu",Men,Japan,Bronze,JPN,Japan,Japan
Beijing,2008,Atletismo,Atletismo,100m Rasos,"DIX, Walter",Men,United States,Bronze,USA,United States,United States
Beijing,2008,Atletismo,Atletismo,5000m,"DIBABA, Tirunesh",Women,Ethiopia,Ouro,ETH,Ethiopia,Ethiopia
Beijing,2008,Atletismo,Atletismo,100m hurdles,"MCLELLAN, Sally",Women,Australia,Prata,AUS,Australia,Australia
Beijing,2008,Atletismo,Atletismo,100m Rasos,"THOMPSON, Richard",Men,Trinidad and Tobago,Prata,TTO,Trinidad and Tobago,Trinidad and Tobago
Beijing,2008,Atletismo,Atletismo,triple jump,"SANDS, Leevan",Men,Bahamas,Bronze,BHS,Bahamas,Bahamas
Beijing,2008,Atletismo,Atletismo,4x100m relay,"MARIEN, Hanna",Women,Belgium,Prata,BEL,Belgium,Belgium
Beijing,2008,Atletismo,Atletismo,10000m,"ABEYLEGESSE, Elvan",Women,Turkey,Prata,TUR,Turkey,Turkey
Beijing,2008,Atletismo,Atletismo,10000m,"KOGO, Micah",Men,Kenya,Bronze,KEN,Kenya,Kenya
Beijing,2008,Atletismo,Atletismo,decathlon,"CLAY, Bryan",Men,United States,Ouro,USA,United States,United States
Beijing,2008,Atletismo,Atletismo,discus throw,"MALACHOWSKI, Piotr",Men,Poland,Prata,POL,Poland,Poland
Beijing,2008,Atletismo,Atletismo,400m hurdles,"TAYLOR, Angelo",Men,United States,Ouro,USA,United States,United States
Beijing,2008,Atletismo,Atletismo,4x100m relay,"GEVAERT, Kim",Women,Belgium,Prata,BEL,Belgium,Belgium
Beijing,2008,Atletismo,Atletismo,4x400m relay,"MERRITT, LaShawn",Men,United States,Ouro,USA,United States,United States
Beijing,2008,Atletismo,Atletismo,shot put,"MIKHNEVICH, Natallia",Women,Belarus,Prata,BLR,Belarus,Belarus
Beijing,2008,Atletismo,Atletismo,5000m,"ABEYLEGESSE, Elvan",Women,Turkey,Prata,TUR,Turkey,Turkey
Beijing,2008,Atletismo,Atletismo,400m hurdles,"TOSTA, Sheena",Women,United States,Prata,USA,United States,United States
Beijing,2008,Atletismo,Atletismo,4x400m relay,"WILLIAMS, Andrae",Men,Bahamas,Prata,BHS,Bahamas,Bahamas
Beijing,2008,Atletismo,Atletismo,4x100m relay,"ISMAILA, Halimat",Women,Nigeria,Bronze,NGA,Nigeria,Nigeria
Beijing,2008,Atletismo,Atletismo,heptathlon,"CHERNOVA, Tatiana",Women,Russian Federation,Bronze,RUS,Russian Federation,Russia
Beijing,2008,Atletismo,Atletismo,20km race walk,"RIGAUDO, Elisa",Women,Italy,Bronze,ITA,Italy,Italy
Beijing,2008,Atletismo,Atletismo,decathlon,"SUAREZ, Leonel",Men,Cuba,Bronze,CUB,Cuba,Cuba
Beijing,2008,Atletismo,Atletismo,20km walk,"TALLENT, Jared",Men,Australia,Bronze,AUS,Australia,Australia
Beijing,2008,Atletismo,Atletismo,4x400m relay,"MATHIEU, Michael",Men,Bahamas,Prata,BHS,Bahamas,Bahamas
Beijing,2008,Atletismo,Atletismo,800m Rasos,"JELIMO, Pamela",Women,Kenya,Ouro,KEN,Kenya,Kenya
Beijing,2008,Atletismo,Atletismo,4x100m relay,"SUETSUGU, Shingo",Men,Japan,Bronze,JPN,Japan,Japan
Beijing,2008,Atletismo,Atletismo,20km walk,"BORCHIN, Valeriy",Men,Russian Federation,Ouro,RUS,Russian Federation,Russia
Beijing,2008,Atletismo,Atletismo,long jump,"MAGGI, Maurren Higa",Women,Brazil,Ouro,BRA,Brazil,Brazil
Beijing,2008,Atletismo,Atletismo,400m Rasos,"WARINER, Jeremy",Men,United States,Prata,USA,United States,United States
Beijing,2008,Atletismo,Atletismo,200m Rasos,"STEWART, Kerron",Women,Jamaica,Bronze,JAM,Jamaica,Jamaica
Beijing,2008,Atletismo,Atletismo,400m Rasos,"RICHARDS, Sanya",Women,United States,Bronze,USA,United States,United States
Beijing,2008,Atletismo,Atletismo,5000m,"DEFAR, Meseret",Women,Ethiopia,Bronze,ETH,Ethiopia,Ethiopia
Beijing,2008,Atletismo,Atletismo,3000m steeplechase,"GALKINA-SAMITOVA, Gulnara",Women,Russian Federation,Ouro,RUS,Russian Federation,Russia
Beijing,2008,Atletismo,Atletismo,long jump,"SALADINO ARANDA, Irving Jahir",Men,Panama,Ouro,PAN,Panama,Panama
Beijing,2008,Atletismo,Atletismo,shot put,"OSTAPCHUK, Nadzeya",Women,Belarus,Bronze,BLR,Belarus,Belarus
Beijing,2008,Atletismo,Atletismo,4x400m relay,"DYLDIN, Maksim",Men,Russian Federation,Bronze,RUS,Russian Federation,Russia
Beijing,2008,Atletismo,Atletismo,800m Rasos,"BUSIENEI, Janeth Jepkosgei",Women,Kenya,Prata,KEN,Kenya,Kenya
Beijing,2008,Atletismo,Atletismo,1500m,"WILLIS, Nicholas",Men,New Zealand,Prata,NZL,New Zealand,New Zealand
Beijing,2008,Atletismo,Atletismo,100m hurdles,"LOPES-SCHLIEP, Priscilla",Women,Canada,Bronze,CAN,Canada,Canada
Beijing,2008,Atletismo,Atletismo,100m Rasos,"BOLT, Usain",Men,Jamaica,Ouro,JAM,Jamaica,Jamaica
Beijing,2008,Atletismo,Atletismo,4x100m relay,"OUEDRAOGO, Elodie",Women,Belgium,Prata,BEL,Belgium,Belgium
Beijing,2008,Atletismo,Atletismo,4x100m relay,"IDOKO, Franca",Women,Nigeria,Bronze,NGA,Nigeria,Nigeria
Beijing,2008,Atletismo,Atletismo,marathon,"WANSIRU, Samuel Kamau",Men,Kenya,Ouro,KEN,Kenya,Kenya
Beijing,2008,Atletismo,Atletismo,4x400m relay,"FIROVA, Tatiana",Women,Russian Federation,Prata,RUS,Russian Federation,Russia
Beijing,2008,Atletismo,Atletismo,4x100m relay,"BLEDMAN, Keston",Men,Trinidad and Tobago,Prata,TTO,Trinidad and Tobago,Trinidad and Tobago
Beijing,2008,Atletismo,Atletismo,high jump,"HELLEBAUT, Tia",Women,Belgium,Ouro,BEL,Belgium,Belgium
Beijing,2008,Atletismo,Atletismo,4x400m relay,"GUSHCHINA, Yulia",Women,Russian Federation,Prata,RUS,Russian Federation,Russia
Beijing,2008,Atletismo,Atletismo,triple jump,"EVORA, Nelson",Men,Portugal,Ouro,PRT,Portugal,Portugal
Beijing,2008,Atletismo,Atletismo,800m Rasos,"ISMAIL, Ismail Ahmed",Men,Sudan,Prata,SDN,Sudan,Sudan
Beijing,2008,Atletismo,Atletismo,pole vault,"HOOKER, Steve",Men,Australia,Ouro,AUS,Australia,Australia
Beijing,2008,Atletismo,Atletismo,3000m steeplechase,"MATEELONG, Richard Kipkemboi",Men,Kenya,Bronze,KEN,Kenya,Kenya
Beijing,2008,Atletismo,Atletismo,1500m,"BAALA, Mehdi",Men,France,Bronze,FRA,France,France
Beijing,2008,Atletismo,Atletismo,4x400m relay,"LITVINOVA, Liudmila",Women,Russian Federation,Prata,RUS,Russian Federation,Russia
Beijing,2008,Atletismo,Atletismo,200m Rasos,"FELIX, Allyson",Women,United States,Prata,USA,United States,United States
Beijing,2008,Atletismo,Atletismo,javelin throw,"SPOTAKOVA, Barbora",Women,Czech Republic,Ouro,CZE,Czech Republic,Czech Republic
Beijing,2008,Atletismo,Atletismo,3000m steeplechase,"KIPRUTO, Brimin Kiprop",Men,Kenya,Ouro,KEN,Kenya,Kenya
Beijing,2008,Atletismo,Atletismo,110m hurdles,"ROBLES, Dayron",Men,Cuba,Ouro,CUB,Cuba,Cuba
Beijing,2008,Atletismo,Atletismo,javelin throw,"ABAKUMOVA, Maria",Women,Russian Federation,Prata,RUS,Russian Federation,Russia
Beijing,2008,Atletismo,Atletismo,400m hurdles,"JACKSON, Bershawn",Men,United States,Bronze,USA,United States,United States
Beijing,2008,Atletismo,Atletismo,high jump,"MASON, Germaine",Men,United Kingdom,Prata,GBR,United Kingdom,United Kingdom
Beijing,2008,Atletismo,Atletismo,long jump,"MOKOENA, Khotso",Men,South Africa,Prata,ZAF,South Africa,South Africa
Beijing,2008,Atletismo,Atletismo,pole vault,"LUKYANENKO, Evgeny",Men,Russian Federation,Prata,RUS,Russian Federation,Russia
Beijing,2008,Atletismo,Atletismo,4x100m relay,"BURNS, Marc",Men,Trinidad and Tobago,Prata,TTO,Trinidad and Tobago,Trinidad and Tobago
Beijing,2008,Atletismo,Atletismo,high jump,"SILNOV, Andrey",Men,Russian Federation,Ouro,RUS,Russian Federation,Russia
Beijing,2008,Atletismo,Atletismo,3000m steeplechase,"JEPKORIR, Eunice",Women,Kenya,Prata,KEN,Kenya,Kenya
Beijing,2008,Atletismo,Atletismo,hammer throw,"MIANKOVA, Aksana",Women,Belarus,Ouro,BLR,Belarus,Belarus
Beijing,2008,Atletismo,Atletismo,4x400m relay,"WINEBERG, Mary",Women,United States,Ouro,USA,United States,United States
Beijing,2008,Atletismo,Atletismo,110m hurdles,"PAYNE, David",Men,United States,Prata,USA,United States,United States
Beijing,2008,Atletismo,Atletismo,5000m,"SOI, Edwin Cheruiyot",Men,Kenya,Bronze,KEN,Kenya,Kenya
Beijing,2008,Atletismo,Atletismo,20km race walk,"KANISKINA, Olga",Women,Russian Federation,Ouro,RUS,Russian Federation,Russia
Beijing,2008,Atletismo,Atletismo,hammer throw,"DEVYATOVSKIY, Vadim",Men,Belarus,Prata,BLR,Belarus,Belarus
Beijing,2008,Atletismo,Atletismo,800m Rasos,"BENHASSI, Hasna",Women,Morocco,Bronze,MAR,Morocco,Morocco
Beijing,2008,Atletismo,Atletismo,marathon,"NDEREBA, Catherine",Women,Kenya,Prata,KEN,Kenya,Kenya
Beijing,2008,Atletismo,Atletismo,long jump,"OKAGBARE, Blessing",Women,Nigeria,Bronze,NGA,Nigeria,Nigeria
Beijing,2008,Atletismo,Atletismo,3000m steeplechase,"VOLKOVA, Ekaterina",Women,Russian Federation,Bronze,RUS,Russian Federation,Russia
Beijing,2008,Atletismo,Atletismo,hammer throw,"ZHANG, Wenxiu",Women,China,Bronze,CHN,China,China
Beijing,2008,Atletismo,Atletismo,discus throw,"KANTER, Gerd",Men,Estonia,Ouro,EST,Estonia,Estonia
Beijing,2008,Atletismo,Atletismo,shot put,"MAJEWSKI, Tomasz",Men,Poland,Ouro,POL,Poland,Poland
Beijing,2008,Atletismo,Atletismo,50km walk,"NIZHEGORODOV, Denis",Men,Russian Federation,Bronze,RUS,Russian Federation,Russia
Beijing,2008,Atletismo,Atletismo,shot put,"CANTWELL, Christian",Men,United States,Prata,USA,United States,United States
Beijing,2008,Atletismo,Atletismo,marathon,"ZHOU, Chunxiu",Women,China,Bronze,CHN,China,China
Beijing,2008,Atletismo,Atletismo,pole vault,"STUCZYNSKI, Jennifer",Women,United States,Prata,USA,United States,United States
Beijing,2008,Atletismo,Atletismo,4x400m relay,"KOKORIN, Anton",Men,Russian Federation,Bronze,RUS,Russian Federation,Russia
Beijing,2008,Atletismo,Atletismo,10000m,"SIHINE, Sileshi",Men,Ethiopia,Prata,ETH,Ethiopia,Ethiopia
Beijing,2008,Atletismo,Atletismo,4x100m relay,"BORLEE, Olivia",Women,Belgium,Prata,BEL,Belgium,Belgium
Beijing,2008,Atletismo,Atletismo,hammer throw,"KOZMUS, Primoz",Men,Slovenia,Ouro,SVN,Slovenia,Slovenia
Beijing,2008,Atletismo,Atletismo,4x100m relay,"CHERMOSHANSKAYA, Yuliya",Women,Russian Federation,Ouro,RUS,Russian Federation,Russia
Beijing,2008,Atletismo,Atletismo,400m Rasos,"OHURUOGU, Christine",Women,United Kingdom,Ouro,GBR,United Kingdom,United Kingdom
Beijing,2008,Atletismo,Atletismo,4x100m relay,"FEDORIVA, Aleksandra",Women,Russian Federation,Ouro,RUS,Russian Federation,Russia
Beijing,2008,Atletismo,Atletismo,4x400m relay,"WHYTE, Rosemarie",Women,Jamaica,Bronze,JAM,Jamaica,Jamaica
Beijing,2008,Atletismo,Atletismo,4x100m relay,"KEMASUODE, Gloria",Women,Nigeria,Bronze,NGA,Nigeria,Nigeria
Beijing,2008,Atletismo,Atletismo,javelin throw,"PITKAMAKI, Tero",Men,Finland,Bronze,FIN,Finland,Finland
Beijing,2008,Atletismo,Atletismo,shot put,"VILI, Valerie",Women,New Zealand,Ouro,NZL,New Zealand,New Zealand
Beijing,2008,Atletismo,Atletismo,javelin throw,"OBERGFOLL, Christina",Women,Germany,Bronze,DEU,Germany,Germany
Beijing,2008,Atletismo,Atletismo,10000m,"DIBABA, Tirunesh",Women,Ethiopia,Ouro,ETH,Ethiopia,Ethiopia
Beijing,2008,Atletismo,Atletismo,200m Rasos,"DIX, Walter",Men,United States,Bronze,USA,United States,United States
Beijing,2008,Atletismo,Atletismo,pole vault,"ISINBAEVA, Elena",Women,Russian Federation,Ouro,RUS,Russian Federation,Russia
Beijing,2008,Atletismo,Atletismo,100m Rasos,"FRASER, Shelly-ann",Women,Jamaica,Ouro,JAM,Jamaica,Jamaica
Beijing,2008,Atletismo,Atletismo,4x400m relay,"BAIN, Andretti",Men,Bahamas,Prata,BHS,Bahamas,Bahamas
Beijing,2008,Atletismo,Atletismo,110m hurdles,"OLIVER, David",Men,United States,Bronze,USA,United States,United States
Beijing,2008,Atletismo,Atletismo,1500m,"LANGAT, Nancy jebet",Women,Kenya,Ouro,KEN,Kenya,Kenya
Beijing,2008,Atletismo,Atletismo,20km walk,"PEREZ, Jefferson",Men,Ecuador,Prata,ECU,Ecuador,Ecuador
Beijing,2008,Atletismo,Atletismo,400m Rasos,"WILLIAMS, Shericka",Women,Jamaica,Prata,JAM,Jamaica,Jamaica
Beijing,2008,Atletismo,Atletismo,400m Rasos,"NEVILLE, David",Men,United States,Bronze,USA,United States,United States
Beijing,2008,Atletismo,Atletismo,400m Rasos,"MERRITT, LaShawn",Men,United States,Ouro,USA,United States,United States
Beijing,2008,Atletismo,Atletismo,4x100m relay,"THOMPSON, Richard",Men,Trinidad and Tobago,Prata,TTO,Trinidad and Tobago,Trinidad and Tobago
Beijing,2008,Atletismo,Atletismo,heptathlon,"FOUNTAIN, Hyleas",Women,United States,Prata,USA,United States,United States
Beijing,2008,Atletismo,Atletismo,decathlon,"KRAUCHANKA, Andrei",Men,Belarus,Prata,BLR,Belarus,Belarus
Beijing,2008,Atletismo,Atletismo,50km walk,"SCHWAZER, Alex",Men,Italy,Ouro,ITA,Italy,Italy
Beijing,2008,Atletismo,Atletismo,4x400m relay,"WILLIAMS, Shericka",Women,Jamaica,Bronze,JAM,Jamaica,Jamaica
Beijing,2008,Atletismo,Atletismo,marathon,"KEBEDE, Tsegay",Men,Ethiopia,Bronze,ETH,Ethiopia,Ethiopia
Beijing,2008,Atletismo,Atletismo,5000m,"KIPCHOGE, Eliud",Men,Kenya,Prata,KEN,Kenya,Kenya
Beijing,2008,Atletismo,Atletismo,4x100m relay,"TSUKAHARA, Naoki",Men,Japan,Bronze,JPN,Japan,Japan
Beijing,2008,Atletismo,Atletismo,long jump,"CAMEJO, Ibrahim",Men,Cuba,Bronze,CUB,Cuba,Cuba
Beijing,2008,Atletismo,Atletismo,pole vault,"FEOFANOVA, Svetlana",Women,Russian Federation,Bronze,RUS,Russian Federation,Russia
Beijing,2008,Atletismo,Atletismo,shot put,"MIKHNEVICH, Andrei",Men,Belarus,Bronze,BLR,Belarus,Belarus
Beijing,2008,Atletismo,Atletismo,4x400m relay,"RICHARDS, Sanya",Women,United States,Ouro,USA,United States,United States
Beijing,2008,Atletismo,Atletismo,triple jump,"DEVETZI, Hrysopiyi",Women,Greece,Bronze,GRC,Greece,Greece
Beijing,2008,Atletismo,Atletismo,discus throw,"BROWN TRAFTON, Stephanie",Women,United States,Ouro,USA,United States,United States
Beijing,2008,Atletismo,Atletismo,pole vault,"YURCHENKO, Denys",Men,Ukraine,Bronze,UKR,Ukraine,Ukraine
Beijing,2008,Atletismo,Atletismo,3000m steeplechase,"MEKHISSI-B., Mahiedine",Men,France,Prata,FRA,France,France
